doid_id	Disease	entrez_gene_id	Gene	PB-ROC	PN-ROC	direction
DOID:9256	colorectal cancer	80023	NRSN2	0.83	0.75	down
DOID:9256	colorectal cancer	80028	FBXL18	0.79	0.65	down
DOID:9256	colorectal cancer	6136	RPL12	0.69	0.9	up
DOID:9256	colorectal cancer	6135	RPL11	0.66	0.66	down
DOID:9256	colorectal cancer	28513	CDH19	0.71	0.72	down
DOID:9256	colorectal cancer	81853	TMEM14B	0.68	0.82	down
DOID:9256	colorectal cancer	30968	STOML2	0.66	0.77	down
DOID:9256	colorectal cancer	57198	ATP8B2	0.82	0.74	down
DOID:9256	colorectal cancer	57192	MCOLN1	0.87	0.69	down
DOID:9256	colorectal cancer	5023	P2RX1	0.7	0.72	down
DOID:9256	colorectal cancer	5017	OVOL1	0.66	0.85	up
DOID:9256	colorectal cancer	5027	P2RX7	0.66	0.82	down
DOID:9256	colorectal cancer	5048	PAFAH1B1	0.87	0.67	down
DOID:9256	colorectal cancer	5042	PABPC3	0.75	0.91	up
DOID:9256	colorectal cancer	57149	LYRM1	0.73	0.72	up
DOID:9256	colorectal cancer	57136	APMAP	0.66	0.68	up
DOID:9256	colorectal cancer	26499	PLEK2	0.88	0.92	up
DOID:9256	colorectal cancer	57122	NUP107	0.67	0.89	up
DOID:9256	colorectal cancer	57110	HRASLS	0.75	0.83	down
DOID:9256	colorectal cancer	57115	PGLYRP4	0.66	0.7	down
DOID:9256	colorectal cancer	6492	SIM1	0.69	0.8	down
DOID:9256	colorectal cancer	6499	SKIV2L	0.71	0.67	down
DOID:9256	colorectal cancer	6493	SIM2	0.74	0.65	up
DOID:9256	colorectal cancer	29919	C18orf8	0.74	0.85	down
DOID:9256	colorectal cancer	29903	CCDC106	0.89	0.68	down
DOID:9256	colorectal cancer	29951	PDZRN4	0.67	0.7	up
DOID:9256	colorectal cancer	29944	PNMA3	0.8	0.69	down
DOID:9256	colorectal cancer	29937	NENF	0.67	0.65	up
DOID:9256	colorectal cancer	53918	PELO	0.77	0.76	up
DOID:9256	colorectal cancer	53916	RAB4B	0.73	0.68	down
DOID:9256	colorectal cancer	29923	HILPDA	0.73	0.77	up
DOID:9256	colorectal cancer	112398	EGLN2	0.7	0.81	down
DOID:9256	colorectal cancer	29974	A1CF	0.71	0.76	up
DOID:9256	colorectal cancer	29965	C16orf5	0.8	0.71	down
DOID:9256	colorectal cancer	29964	PRICKLE4	0.7	0.77	up
DOID:9256	colorectal cancer	51083	GAL	0.72	0.7	up
DOID:9256	colorectal cancer	51082	POLR1D	0.83	0.72	up
DOID:9256	colorectal cancer	51084	CRYL1	0.74	0.84	up
DOID:9256	colorectal cancer	51087	YBX2	0.76	0.8	up
DOID:9256	colorectal cancer	51099	ABHD5	0.71	0.77	down
DOID:9256	colorectal cancer	7991	TUSC3	0.82	0.72	down
DOID:9256	colorectal cancer	7975	MAFK	0.87	0.7	down
DOID:9256	colorectal cancer	7976	FZD3	0.7	0.7	up
DOID:9256	colorectal cancer	7965	AIMP2	0.7	0.84	up
DOID:9256	colorectal cancer	26577	PCOLCE2	0.78	0.66	down
DOID:9256	colorectal cancer	26586	CKAP2	0.75	0.67	up
DOID:9256	colorectal cancer	51001	MTERFD1	0.67	0.85	up
DOID:9256	colorectal cancer	6422	SFRP1	0.79	0.79	down
DOID:9256	colorectal cancer	51012	SLMO2	0.65	0.94	up
DOID:9256	colorectal cancer	6400	SEL1L	0.65	0.67	down
DOID:9256	colorectal cancer	64922	LRRC19	0.68	0.81	up
DOID:9256	colorectal cancer	26515	FXC1	0.7	0.82	up
DOID:9256	colorectal cancer	64901	RANBP17	0.73	0.78	up
DOID:9256	colorectal cancer	26523	EIF2C1	0.79	0.79	down
DOID:9256	colorectal cancer	51056	LAP3	0.73	0.77	up
DOID:9256	colorectal cancer	6445	SGCG	0.72	0.75	down
DOID:9256	colorectal cancer	26507	CNNM1	0.8	0.85	down
DOID:9256	colorectal cancer	6364	CCL20	0.9	0.94	up
DOID:9256	colorectal cancer	58497	PRUNE	0.7	0.74	down
DOID:9256	colorectal cancer	6373	CXCL11	0.92	0.73	up
DOID:9256	colorectal cancer	58478	ENOPH1	0.77	0.88	up
DOID:9256	colorectal cancer	6397	SEC14L1	0.81	0.79	down
DOID:9256	colorectal cancer	29842	TFCP2L1	0.69	0.69	up
DOID:9256	colorectal cancer	29880	ALG5	0.8	0.66	up
DOID:9256	colorectal cancer	89845	ABCC10	0.75	0.71	up
DOID:9256	colorectal cancer	7881	KCNAB1	0.79	0.83	down
DOID:9256	colorectal cancer	7849	PAX8	0.8	0.65	down
DOID:9256	colorectal cancer	64860	ARMCX5	0.67	0.72	up
DOID:9256	colorectal cancer	7873	MANF	0.67	0.78	up
DOID:9256	colorectal cancer	7855	FZD5	0.68	0.91	up
DOID:9256	colorectal cancer	58533	SNX6	0.65	0.8	down
DOID:9256	colorectal cancer	7803	PTP4A1	0.76	0.73	down
DOID:9256	colorectal cancer	6322	SCML1	0.84	0.84	up
DOID:9256	colorectal cancer	6319	SCD	0.67	0.67	down
DOID:9256	colorectal cancer	6335	SCN9A	0.81	0.75	down
DOID:9256	colorectal cancer	140885	SIRPA	0.67	0.87	down
DOID:9256	colorectal cancer	28234	SLCO1B3	0.77	0.75	up
DOID:9256	colorectal cancer	28231	SLCO4A1	0.73	0.66	up
DOID:9256	colorectal cancer	29766	TMOD3	0.72	0.77	down
DOID:9256	colorectal cancer	7752	ZNF200	0.7	0.84	up
DOID:9256	colorectal cancer	7743	ZNF189	0.7	0.78	up
DOID:9256	colorectal cancer	6609	SMPD1	0.92	0.85	down
DOID:9256	colorectal cancer	6606	SMN1	0.72	0.69	down
DOID:9256	colorectal cancer	7718	ZNF165	0.76	0.82	up
DOID:9256	colorectal cancer	7770	ZNF227	0.67	0.66	down
DOID:9256	colorectal cancer	126321	MFSD12	0.65	0.65	down
DOID:9256	colorectal cancer	6689	SPIB	0.7	0.73	down
DOID:9256	colorectal cancer	6688	SPI1	0.68	0.82	down
DOID:9256	colorectal cancer	6690	SPINK1	0.87	0.9	up
DOID:9256	colorectal cancer	6668	SP2	0.68	0.76	down
DOID:9256	colorectal cancer	26747	NUFIP1	0.69	0.81	up
DOID:9256	colorectal cancer	6656	SOX1	0.69	0.66	up
DOID:9256	colorectal cancer	6659	SOX4	0.81	0.76	up
DOID:9256	colorectal cancer	7706	TRIM25	0.85	0.66	down
DOID:9256	colorectal cancer	6662	SOX9	0.9	0.89	up
DOID:9256	colorectal cancer	6652	SORD	0.87	0.75	up
DOID:9256	colorectal cancer	6634	SNRPD3	0.65	0.88	up
DOID:9256	colorectal cancer	6622	SNCA	0.75	0.86	down
DOID:9256	colorectal cancer	26960	NBEA	0.82	0.72	down
DOID:9256	colorectal cancer	26953	RANBP6	0.66	0.7	up
DOID:9256	colorectal cancer	7681	MKRN3	0.72	0.66	down
DOID:9256	colorectal cancer	7691	ZNF132	0.74	0.87	down
DOID:9256	colorectal cancer	7693	ZNF134	0.89	0.76	down
DOID:9256	colorectal cancer	53832	IL20RA	0.9	0.76	up
DOID:9256	colorectal cancer	53826	FXYD6	0.66	0.65	up
DOID:9256	colorectal cancer	1978	EIF4EBP1	0.67	0.74	down
DOID:9256	colorectal cancer	1991	ELANE	0.83	0.75	down
DOID:9256	colorectal cancer	6558	SLC12A2	0.94	0.97	up
DOID:9256	colorectal cancer	6548	SLC9A1	0.76	0.77	down
DOID:9256	colorectal cancer	1901	S1PR1	0.73	0.86	up
DOID:9256	colorectal cancer	26872	STEAP1	0.73	0.89	up
DOID:9256	colorectal cancer	6581	SLC22A3	0.76	0.71	up
DOID:9256	colorectal cancer	6585	SLIT1	0.65	0.66	down
DOID:9256	colorectal cancer	1933	EEF1B2	0.77	0.89	up
DOID:9256	colorectal cancer	1938	EEF2	0.66	0.68	down
DOID:9256	colorectal cancer	6518	SLC2A5	0.66	0.79	down
DOID:9256	colorectal cancer	6520	SLC3A2	0.72	0.7	down
DOID:9256	colorectal cancer	1946	EFNA5	0.85	0.65	down
DOID:9256	colorectal cancer	1949	EFNB3	0.74	0.72	down
DOID:9256	colorectal cancer	6536	SLC6A9	0.83	0.74	down
DOID:9256	colorectal cancer	6523	SLC5A1	0.91	0.84	up
DOID:9256	colorectal cancer	1964	EIF1AX	0.79	0.91	up
DOID:9256	colorectal cancer	6529	SLC6A1	0.76	0.78	up
DOID:1240	leukemia	25797	QPCT	0.67	0.69	down
DOID:1240	leukemia	23677	SH3BP4	0.69	0.82	down
DOID:1240	leukemia	10857	PGRMC1	0.69	0.79	down
DOID:1240	leukemia	23543	RBFOX2	0.73	0.75	down
DOID:1240	leukemia	23576	DDAH1	0.68	0.79	down
DOID:1240	leukemia	31	ACACA	0.71	0.67	down
DOID:1240	leukemia	10772	SRSF10	0.67	0.82	up
DOID:1240	leukemia	10600	USP16	0.65	0.71	up
DOID:1240	leukemia	10657	KHDRBS1	0.7	0.71	up
DOID:1240	leukemia	7181	NR2C1	0.78	0.7	up
DOID:1240	leukemia	23378	RRP8	0.71	0.66	up
DOID:1240	leukemia	23328	SASH1	0.71	0.85	down
DOID:1240	leukemia	10048	RANBP9	0.77	0.77	up
DOID:1240	leukemia	2131	EXT1	0.66	0.76	down
DOID:1240	leukemia	11144	DMC1	0.85	0.69	up
DOID:1240	leukemia	2176	FANCC	0.75	0.71	up
DOID:1240	leukemia	55010	PARPBP	0.66	0.76	up
DOID:1240	leukemia	10140	TOB1	0.68	0.76	down
DOID:1240	leukemia	11083	DIDO1	0.67	0.72	up
DOID:1240	leukemia	8106	PABPN1	0.78	0.73	up
DOID:1240	leukemia	9695	EDEM1	0.7	0.82	up
DOID:1240	leukemia	79621	RNASEH2B	0.79	0.77	up
DOID:1240	leukemia	9585	KIF20B	0.68	0.69	up
DOID:1240	leukemia	9576	SPAG6	0.75	0.67	up
DOID:1240	leukemia	205564	SENP5	0.71	0.73	up
DOID:1240	leukemia	3561	IL2RG	0.72	0.79	up
DOID:1240	leukemia	2043	EPHA4	0.68	0.76	down
DOID:1240	leukemia	11342	RNF13	0.75	0.69	down
DOID:1240	leukemia	22905	EPN2	0.79	0.73	down
DOID:1240	leukemia	3716	JAK1	0.67	0.65	up
DOID:1240	leukemia	10577	NPC2	0.75	0.73	down
DOID:1240	leukemia	10556	RPP30	0.77	0.76	up
DOID:1240	leukemia	22885	ABLIM3	0.82	0.87	down
DOID:1240	leukemia	9063	PIAS2	0.83	0.78	up
DOID:1240	leukemia	10168	ZNF197	0.76	0.74	up
DOID:1240	leukemia	3134	HLA-F	0.69	0.66	up
DOID:1240	leukemia	574	BAGE	0.68	0.66	up
DOID:1240	leukemia	6822	SULT2A1	0.72	0.68	up
DOID:1240	leukemia	4602	MYB	0.89	0.9	up
DOID:1240	leukemia	51375	SNX7	0.68	0.78	down
DOID:1240	leukemia	51280	GOLM1	0.8	0.85	down
DOID:1240	leukemia	55520	ELAC1	0.69	0.69	up
DOID:1240	leukemia	5991	RFX3	0.79	0.7	up
DOID:1240	leukemia	60681	FKBP10	0.77	0.73	down
DOID:1240	leukemia	6938	TCF12	0.78	0.73	up
DOID:1240	leukemia	4799	NFX1	0.65	0.66	up
DOID:1240	leukemia	966	CD59	0.72	0.73	down
DOID:1240	leukemia	56242	ZNF253	0.84	0.77	up
DOID:1240	leukemia	4237	MFAP2	0.76	0.68	down
DOID:1240	leukemia	1386	ATF2	0.75	0.71	up
DOID:1240	leukemia	2322	FLT3	0.8	0.85	up
DOID:1240	leukemia	147657	ZNF480	0.75	0.67	up
DOID:1240	leukemia	8682	PEA15	0.68	0.86	down
DOID:1240	leukemia	57466	SCAF4	0.76	0.79	up
DOID:1240	leukemia	54850	FBXL12	0.71	0.76	up
DOID:1240	leukemia	9880	ZBTB39	0.71	0.8	up
DOID:1240	leukemia	1122	CHML	0.68	0.71	up
DOID:1240	leukemia	8880	FUBP1	0.78	0.83	up
DOID:1240	leukemia	8832	CD84	0.69	0.69	up
DOID:1240	leukemia	675	BRCA2	0.69	0.84	up
DOID:1240	leukemia	79158	GNPTAB	0.75	0.72	up
DOID:1240	leukemia	51533	PHF7	0.66	0.8	up
DOID:1240	leukemia	2548	GAA	0.68	0.7	down
DOID:1240	leukemia	5426	POLE	0.71	0.83	up
DOID:1240	leukemia	5457	POU4F1	0.8	0.84	up
DOID:1240	leukemia	94104	GCFC1	0.81	0.82	up
DOID:1240	leukemia	5297	PI4KA	0.72	0.74	up
DOID:1240	leukemia	6229	RPS24	0.68	0.65	up
DOID:1240	leukemia	80209	PROSER1	0.7	0.78	up
DOID:1240	leukemia	4082	MARCKS	0.66	0.8	down
DOID:1240	leukemia	27130	INVS	0.7	0.71	up
DOID:1240	leukemia	27097	TAF5L	0.74	0.72	up
DOID:1240	leukemia	27018	NGFRAP1	0.74	0.78	down
DOID:1240	leukemia	5087	PBX1	0.7	0.83	down
DOID:1240	leukemia	29988	SLC2A8	0.72	0.78	down
DOID:1240	leukemia	113835	ZNF257	0.74	0.69	up
DOID:1240	leukemia	7984	ARHGEF5	0.76	0.67	down
DOID:1240	leukemia	171392	ZNF675	0.82	0.83	up
DOID:1240	leukemia	58155	PTBP2	0.77	0.71	up
DOID:1240	leukemia	6604	SMARCD3	0.67	0.77	down
DOID:1240	leukemia	6697	SPR	0.74	0.7	down
DOID:2531	hematologic cancer	63931	MRPS14	0.71	0.65	up
DOID:2531	hematologic cancer	25814	ATXN10	0.65	0.67	up
DOID:2531	hematologic cancer	23576	DDAH1	0.65	0.78	down
DOID:2531	hematologic cancer	10610	ST6GALNAC2	0.76	0.75	down
DOID:2531	hematologic cancer	23095	KIF1B	0.69	0.83	down
DOID:2531	hematologic cancer	23328	SASH1	0.68	0.81	down
DOID:2531	hematologic cancer	23286	WWC1	0.69	0.7	down
DOID:2531	hematologic cancer	8175	SF3A2	0.7	0.68	up
DOID:2531	hematologic cancer	2021	ENDOG	0.7	0.66	down
DOID:2531	hematologic cancer	9469	CHST3	0.72	0.72	down
DOID:2531	hematologic cancer	2043	EPHA4	0.68	0.74	down
DOID:2531	hematologic cancer	22905	EPN2	0.81	0.7	down
DOID:2531	hematologic cancer	9371	KIF3B	0.72	0.7	down
DOID:2531	hematologic cancer	55205	ZNF532	0.74	0.79	down
DOID:2531	hematologic cancer	3875	KRT18	0.73	0.68	down
DOID:2531	hematologic cancer	10217	CTDSPL	0.75	0.84	down
DOID:2531	hematologic cancer	55742	PARVA	0.68	0.71	down
DOID:2531	hematologic cancer	2852	GPER	0.71	0.65	down
DOID:2531	hematologic cancer	51330	TNFRSF12A	0.81	0.65	down
DOID:2531	hematologic cancer	51202	DDX47	0.68	0.67	down
DOID:2531	hematologic cancer	60681	FKBP10	0.72	0.65	down
DOID:2531	hematologic cancer	1489	CTF1	0.69	0.65	down
DOID:2531	hematologic cancer	4781	NFIB	0.68	0.81	down
DOID:2531	hematologic cancer	55616	ASAP3	0.74	0.65	down
DOID:2531	hematologic cancer	931	MS4A1	0.72	0.79	up
DOID:2531	hematologic cancer	933	CD22	0.68	0.77	up
DOID:2531	hematologic cancer	973	CD79A	0.72	0.8	up
DOID:2531	hematologic cancer	974	CD79B	0.68	0.8	up
DOID:2531	hematologic cancer	9805	SCRN1	0.81	0.77	down
DOID:2531	hematologic cancer	9828	ARHGEF17	0.8	0.68	down
DOID:2531	hematologic cancer	5450	POU2AF1	0.71	0.83	up
DOID:2531	hematologic cancer	4055	LTBR	0.78	0.71	down
DOID:2531	hematologic cancer	29802	VPREB3	0.71	0.78	up
DOID:1289	neurodegenerative disease	10920	COPS8	0.68	0.73	down
DOID:1289	neurodegenerative disease	10928	RALBP1	0.68	0.69	up
DOID:1289	neurodegenerative disease	52	ACP1	0.67	0.68	down
DOID:1289	neurodegenerative disease	23788	MTCH2	0.65	0.7	down
DOID:1289	neurodegenerative disease	25979	DHRS7B	0.68	0.72	down
DOID:1289	neurodegenerative disease	29088	MRPL15	0.73	0.68	down
DOID:1289	neurodegenerative disease	23013	SPEN	0.68	0.83	up
DOID:1289	neurodegenerative disease	23429	RYBP	0.71	0.65	up
DOID:1289	neurodegenerative disease	91137	SLC25A46	0.65	0.75	down
DOID:1289	neurodegenerative disease	55023	PHIP	0.68	0.7	up
DOID:1289	neurodegenerative disease	2170	FABP3	0.66	0.67	down
DOID:1289	neurodegenerative disease	10133	OPTN	0.65	0.69	down
DOID:1289	neurodegenerative disease	11031	RAB31	0.71	0.72	up
DOID:1289	neurodegenerative disease	9604	RNF14	0.65	0.65	down
DOID:1289	neurodegenerative disease	3479	IGF1	0.65	0.67	down
DOID:1289	neurodegenerative disease	9448	MAP4K4	0.68	0.75	up
DOID:1289	neurodegenerative disease	11252	PACSIN2	0.66	0.65	up
DOID:1289	neurodegenerative disease	9208	LRRFIP1	0.66	0.75	up
DOID:1289	neurodegenerative disease	120	ADD3	0.65	0.78	up
DOID:1289	neurodegenerative disease	56954	NIT2	0.72	0.82	down
DOID:1289	neurodegenerative disease	56943	ENY2	0.65	0.69	down
DOID:1289	neurodegenerative disease	56915	EXOSC5	0.65	0.7	down
DOID:1289	neurodegenerative disease	22794	CASC3	0.69	0.73	up
DOID:1289	neurodegenerative disease	10180	RBM6	0.66	0.7	up
DOID:1289	neurodegenerative disease	79939	SLC35E1	0.68	0.74	up
DOID:1289	neurodegenerative disease	10237	SLC35B1	0.65	0.77	down
DOID:1289	neurodegenerative disease	6880	TAF9	0.65	0.72	down
DOID:1289	neurodegenerative disease	509	ATP5C1	0.71	0.71	down
DOID:1289	neurodegenerative disease	4704	NDUFA9	0.7	0.76	down
DOID:1289	neurodegenerative disease	4701	NDUFA7	0.67	0.72	down
DOID:1289	neurodegenerative disease	4711	NDUFB5	0.68	0.7	down
DOID:1289	neurodegenerative disease	55793	FAM63A	0.69	0.75	up
DOID:1289	neurodegenerative disease	4694	NDUFA1	0.68	0.72	down
DOID:1289	neurodegenerative disease	6738	TROVE2	0.68	0.81	up
DOID:1289	neurodegenerative disease	1738	DLD	0.65	0.67	down
DOID:1289	neurodegenerative disease	54462	FAM190B	0.67	0.7	down
DOID:1289	neurodegenerative disease	51121	RPL26L1	0.67	0.68	down
DOID:1289	neurodegenerative disease	6907	TBL1X	0.66	0.67	up
DOID:1289	neurodegenerative disease	1462	VCAN	0.67	0.65	up
DOID:1289	neurodegenerative disease	291	SLC25A4	0.7	0.72	down
DOID:1289	neurodegenerative disease	5889	RAD51C	0.66	0.7	down
DOID:1289	neurodegenerative disease	55699	IARS2	0.67	0.77	down
DOID:1289	neurodegenerative disease	2534	FYN	0.71	0.86	up
DOID:1289	neurodegenerative disease	5774	PTPN3	0.69	0.7	down
DOID:1289	neurodegenerative disease	5714	PSMD8	0.65	0.71	down
DOID:1289	neurodegenerative disease	8624	PSMG1	0.7	0.68	down
DOID:1289	neurodegenerative disease	8615	USO1	0.7	0.71	down
DOID:1289	neurodegenerative disease	5641	LGMN	0.67	0.67	down
DOID:1289	neurodegenerative disease	54811	ZNF562	0.7	0.69	up
DOID:1289	neurodegenerative disease	51650	MRPS33	0.7	0.75	down
DOID:1289	neurodegenerative disease	5532	PPP3CB	0.65	0.77	down
DOID:1289	neurodegenerative disease	28998	MRPL13	0.65	0.72	down
DOID:1289	neurodegenerative disease	54948	MRPL16	0.67	0.66	down
DOID:1289	neurodegenerative disease	5305	PIP4K2A	0.66	0.7	up
DOID:1289	neurodegenerative disease	64421	DCLRE1C	0.67	0.7	up
DOID:1289	neurodegenerative disease	7347	UCHL3	0.68	0.8	down
DOID:1289	neurodegenerative disease	5116	PCNT	0.69	0.71	down
DOID:1289	neurodegenerative disease	7384	UQCRC1	0.7	0.65	down
DOID:1289	neurodegenerative disease	27089	UQCRQ	0.68	0.67	down
DOID:1289	neurodegenerative disease	57110	HRASLS	0.69	0.72	down
DOID:1289	neurodegenerative disease	7994	KAT6A	0.65	0.78	up
DOID:1289	neurodegenerative disease	64976	MRPL40	0.66	0.76	down
DOID:1289	neurodegenerative disease	7707	ZNF148	0.65	0.76	up
DOID:1289	neurodegenerative disease	1917	EEF1A2	0.68	0.7	down
DOID:0050686	organ system cancer	32	ACACB	0.69	0.66	down
DOID:0050686	organ system cancer	83990	BRIP1	0.67	0.66	up
DOID:0050686	organ system cancer	10797	MTHFD2	0.71	0.7	up
DOID:0050686	organ system cancer	10615	SPAG5	0.69	0.69	up
DOID:0050686	organ system cancer	10635	RAD51AP1	0.73	0.75	up
DOID:0050686	organ system cancer	23710	GABARAPL1	0.7	0.76	down
DOID:0050686	organ system cancer	29028	ATAD2	0.72	0.73	up
DOID:0050686	organ system cancer	81620	CDT1	0.72	0.69	up
DOID:0050686	organ system cancer	81565	NDEL1	0.67	0.69	down
DOID:0050686	organ system cancer	7049	TGFBR3	0.68	0.65	down
DOID:0050686	organ system cancer	7083	TK1	0.71	0.79	up
DOID:0050686	organ system cancer	29127	RACGAP1	0.71	0.68	up
DOID:0050686	organ system cancer	7112	TMPO	0.67	0.72	up
DOID:0050686	organ system cancer	7123	CLEC3B	0.67	0.69	down
DOID:0050686	organ system cancer	7153	TOP2A	0.79	0.83	up
DOID:0050686	organ system cancer	23394	ADNP	0.65	0.66	up
DOID:0050686	organ system cancer	10051	SMC4	0.69	0.76	up
DOID:0050686	organ system cancer	79866	BORA	0.67	0.68	up
DOID:0050686	organ system cancer	2146	EZH2	0.72	0.74	up
DOID:0050686	organ system cancer	55022	PID1	0.65	0.65	down
DOID:0050686	organ system cancer	9735	KNTC1	0.72	0.68	up
DOID:0050686	organ system cancer	55038	CDCA4	0.66	0.7	up
DOID:0050686	organ system cancer	9768	KIAA0101	0.75	0.71	up
DOID:0050686	organ system cancer	55010	PARPBP	0.7	0.68	up
DOID:0050686	organ system cancer	2189	FANCG	0.7	0.69	up
DOID:0050686	organ system cancer	9787	DLGAP5	0.75	0.73	up
DOID:0050686	organ system cancer	11170	FAM107A	0.71	0.68	down
DOID:0050686	organ system cancer	10112	KIF20A	0.73	0.8	up
DOID:0050686	organ system cancer	79733	E2F8	0.68	0.71	up
DOID:0050686	organ system cancer	2237	FEN1	0.74	0.72	up
DOID:0050686	organ system cancer	11004	KIF2C	0.72	0.78	up
DOID:0050686	organ system cancer	9631	NUP155	0.67	0.7	up
DOID:0050686	organ system cancer	11065	UBE2C	0.72	0.77	up
DOID:0050686	organ system cancer	83461	CDCA3	0.68	0.79	up
DOID:0050686	organ system cancer	10024	TROAP	0.66	0.76	up
DOID:0050686	organ system cancer	9582	APOBEC3B	0.67	0.75	up
DOID:0050686	organ system cancer	8317	CDC7	0.71	0.66	up
DOID:0050686	organ system cancer	9493	KIF23	0.68	0.66	up
DOID:0050686	organ system cancer	8344	HIST1H2BE	0.65	0.67	up
DOID:0050686	organ system cancer	11339	OIP5	0.74	0.75	up
DOID:0050686	organ system cancer	11335	CBX3	0.66	0.68	up
DOID:0050686	organ system cancer	3608	ILF2	0.7	0.71	up
DOID:0050686	organ system cancer	9319	TRIP13	0.7	0.78	up
DOID:0050686	organ system cancer	3654	IRAK1	0.66	0.69	up
DOID:0050686	organ system cancer	10592	SMC2	0.69	0.67	up
DOID:0050686	organ system cancer	22974	TPX2	0.74	0.81	up
DOID:0050686	organ system cancer	10535	RNASEH2A	0.69	0.73	up
DOID:0050686	organ system cancer	55388	MCM10	0.73	0.75	up
DOID:0050686	organ system cancer	9212	AURKB	0.7	0.68	up
DOID:0050686	organ system cancer	55355	HJURP	0.72	0.78	up
DOID:0050686	organ system cancer	9232	PTTG1	0.71	0.78	up
DOID:0050686	organ system cancer	3838	KPNA2	0.67	0.69	up
DOID:0050686	organ system cancer	3832	KIF11	0.74	0.73	up
DOID:0050686	organ system cancer	9184	BUB3	0.7	0.7	up
DOID:0050686	organ system cancer	10403	NDC80	0.7	0.71	up
DOID:0050686	organ system cancer	55247	NEIL3	0.72	0.73	up
DOID:0050686	organ system cancer	56992	KIF15	0.74	0.74	up
DOID:0050686	organ system cancer	9158	FIBP	0.65	0.67	up
DOID:0050686	organ system cancer	9172	MYOM2	0.65	0.76	down
DOID:0050686	organ system cancer	9133	CCNB2	0.72	0.75	up
DOID:0050686	organ system cancer	3978	LIG1	0.65	0.66	up
DOID:0050686	organ system cancer	55165	CEP55	0.76	0.75	up
DOID:0050686	organ system cancer	3148	HMGB2	0.65	0.66	up
DOID:0050686	organ system cancer	3149	HMGB3	0.69	0.7	up
DOID:0050686	organ system cancer	9055	PRC1	0.74	0.75	up
DOID:0050686	organ system cancer	54069	MIS18A	0.66	0.73	up
DOID:0050686	organ system cancer	9019	MPZL1	0.65	0.71	up
DOID:0050686	organ system cancer	3161	HMMR	0.76	0.84	up
DOID:0050686	organ system cancer	79902	NUP85	0.67	0.67	up
DOID:0050686	organ system cancer	10212	DDX39A	0.68	0.68	up
DOID:0050686	organ system cancer	55055	ZWILCH	0.68	0.69	up
DOID:0050686	organ system cancer	8914	TIMELESS	0.68	0.69	up
DOID:0050686	organ system cancer	55723	ASF1B	0.68	0.7	up
DOID:0050686	organ system cancer	2823	GPM6A	0.66	0.72	down
DOID:0050686	organ system cancer	6790	AURKA	0.7	0.71	up
DOID:0050686	organ system cancer	1789	DNMT3B	0.66	0.72	up
DOID:0050686	organ system cancer	55872	PBK	0.72	0.79	up
DOID:0050686	organ system cancer	332	BIRC5	0.71	0.79	up
DOID:0050686	organ system cancer	54478	FAM64A	0.68	0.73	up
DOID:0050686	organ system cancer	65018	PINK1	0.71	0.75	down
DOID:0050686	organ system cancer	51203	NUSAP1	0.76	0.81	up
DOID:0050686	organ system cancer	5984	RFC4	0.73	0.77	up
DOID:0050686	organ system cancer	5985	RFC5	0.7	0.71	up
DOID:0050686	organ system cancer	56474	CTPS2	0.65	0.66	up
DOID:0050686	organ system cancer	5983	RFC3	0.71	0.7	up
DOID:0050686	organ system cancer	5982	RFC2	0.66	0.69	up
DOID:0050686	organ system cancer	51182	HSPA14	0.66	0.7	up
DOID:0050686	organ system cancer	4830	NME1	0.71	0.71	up
DOID:0050686	organ system cancer	4751	NEK2	0.75	0.8	up
DOID:0050686	organ system cancer	55635	DEPDC1	0.69	0.72	up
DOID:0050686	organ system cancer	5888	RAD51	0.67	0.7	up
DOID:0050686	organ system cancer	983	CDK1	0.78	0.81	up
DOID:0050686	organ system cancer	995	CDC25C	0.7	0.73	up
DOID:0050686	organ system cancer	990	CDC6	0.73	0.77	up
DOID:0050686	organ system cancer	991	CDC20	0.74	0.75	up
DOID:0050686	organ system cancer	54674	LRRN3	0.65	0.74	down
DOID:0050686	organ system cancer	64151	NCAPG	0.74	0.74	up
DOID:0050686	organ system cancer	2491	CENPI	0.66	0.66	up
DOID:0050686	organ system cancer	5730	PTGDS	0.65	0.71	down
DOID:0050686	organ system cancer	4288	MKI67	0.73	0.83	up
DOID:0050686	organ system cancer	1318	SLC31A2	0.65	0.7	down
DOID:0050686	organ system cancer	825	CAPN3	0.66	0.72	down
DOID:0050686	organ system cancer	1300	COL10A1	0.67	0.68	up
DOID:0050686	organ system cancer	4192	MDK	0.66	0.74	up
DOID:0050686	organ system cancer	4173	MCM4	0.71	0.71	up
DOID:0050686	organ system cancer	4172	MCM3	0.71	0.69	up
DOID:0050686	organ system cancer	4175	MCM6	0.73	0.69	up
DOID:0050686	organ system cancer	890	CCNA2	0.77	0.71	up
DOID:0050686	organ system cancer	4176	MCM7	0.69	0.69	up
DOID:0050686	organ system cancer	4171	MCM2	0.72	0.75	up
DOID:0050686	organ system cancer	891	CCNB1	0.77	0.82	up
DOID:0050686	organ system cancer	898	CCNE1	0.68	0.66	up
DOID:0050686	organ system cancer	2305	FOXM1	0.74	0.83	up
DOID:0050686	organ system cancer	79443	FYCO1	0.66	0.65	down
DOID:0050686	organ system cancer	57405	SPC25	0.74	0.76	up
